Name,url svg,url gif,url webp,url littie.json
Imp-smile,https://fonts.gstatic.com/s/e/notoemoji/latest/1f608/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f608/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f608/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f608/lottie.json
Imp-frown,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47f/lottie.json
Ghost,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47b/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47b/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47b/lottie.json
Skull,https://fonts.gstatic.com/s/e/notoemoji/latest/1f480/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f480/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f480/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f480/lottie.json
Jack-o-lantern,https://fonts.gstatic.com/s/e/notoemoji/latest/1f383/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f383/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f383/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f383/lottie.json
Poop,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a9/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a9/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a9/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a9/lottie.json
Robot,https://fonts.gstatic.com/s/e/notoemoji/latest/1f916/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f916/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f916/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f916/lottie.json
Alien,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47d/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47d/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47d/lottie.json
Sun-with-face,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31e/lottie.json
Moon-face-first-quarter,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31b/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31b/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31b/lottie.json
Moon-face-last-quarter,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31c/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31c/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31c/lottie.json
See-no-evil-monkey,https://fonts.gstatic.com/s/e/notoemoji/latest/1f648/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f648/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f648/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f648/lottie.json
Hear-no-evil-monkey,https://fonts.gstatic.com/s/e/notoemoji/latest/1f649/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f649/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f649/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f649/lottie.json
Speak-no-evil-monkey,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64a/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64a/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f64a/lottie.json
Smiley-cat,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63a/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63a/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63a/lottie.json
Smile-cat,https://fonts.gstatic.com/s/e/notoemoji/latest/1f638/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f638/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f638/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f638/lottie.json
Joy-cat,https://fonts.gstatic.com/s/e/notoemoji/latest/1f639/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f639/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f639/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f639/lottie.json
Heart-eyes-cat,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63b/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63b/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63b/lottie.json
Smirk-cat,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63c/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63c/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63c/lottie.json
Kissing-cat,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63d/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63d/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63d/lottie.json
Scream-cat,https://fonts.gstatic.com/s/e/notoemoji/latest/1f640/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f640/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f640/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f640/lottie.json
Crying-cat-face,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63f/lottie.json
Pouting-cat,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f63e/lottie.json
Glowing-star,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31f/lottie.json
Sparkles,https://fonts.gstatic.com/s/e/notoemoji/latest/2728/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2728/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/2728/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/2728/lottie.json
Collision,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a5/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a5/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a5/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a5/lottie.json
Fire,https://fonts.gstatic.com/s/e/notoemoji/latest/1f525/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f525/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f525/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f525/lottie.json
100,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4af/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4af/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4af/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4af/lottie.json
Party-popper,https://fonts.gstatic.com/s/e/notoemoji/latest/1f389/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f389/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f389/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f389/lottie.json
Red-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f/lottie.json
Orange-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9e1/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9e1/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9e1/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9e1/lottie.json
Yellow-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49b/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49b/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49b/lottie.json
Green-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49a/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49a/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49a/lottie.json
Light-blue-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa75/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa75/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa75/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa75/lottie.json
Blue-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f499/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f499/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f499/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f499/lottie.json
Purple-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49c/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49c/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49c/lottie.json
Brown-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f90e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f90e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f90e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f90e/lottie.json
Black-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f5a4/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f5a4/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f5a4/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f5a4/lottie.json
Grey-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa76/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa76/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa76/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa76/lottie.json
White-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f90d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f90d/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f90d/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f90d/lottie.json
Pink-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa77/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa77/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa77/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa77/lottie.json
Cupid,https://fonts.gstatic.com/s/e/notoemoji/latest/1f498/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f498/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f498/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f498/lottie.json
Gift-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49d/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49d/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49d/lottie.json
Sparkling-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f496/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f496/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f496/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f496/lottie.json
Heart-grow,https://fonts.gstatic.com/s/e/notoemoji/latest/1f497/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f497/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f497/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f497/lottie.json
Beating-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f493/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f493/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f493/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f493/lottie.json
Revolving-hearts,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49e/lottie.json
Two-hearts,https://fonts.gstatic.com/s/e/notoemoji/latest/1f495/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f495/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f495/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f495/lottie.json
Love-letter,https://fonts.gstatic.com/s/e/notoemoji/latest/1f48c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f48c/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f48c/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f48c/lottie.json
Heart-box,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f49f/lottie.json
Heart-exclamation-point,https://fonts.gstatic.com/s/e/notoemoji/latest/2763_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2763_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/2763_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/2763_fe0f/lottie.json
Bandaged-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f_200d_1fa79/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f_200d_1fa79/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f_200d_1fa79/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f_200d_1fa79/lottie.json
Broken-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1f494/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f494/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f494/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f494/lottie.json
Fire-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f_200d_1f525/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f_200d_1f525/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f_200d_1f525/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/2764_fe0f_200d_1f525/lottie.json
Kiss,https://fonts.gstatic.com/s/e/notoemoji/latest/1f48b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f48b/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f48b/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f48b/lottie.json
Footprints,https://fonts.gstatic.com/s/e/notoemoji/latest/1f463/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f463/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f463/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f463/lottie.json
Anatomical-heart,https://fonts.gstatic.com/s/e/notoemoji/latest/1fac0/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fac0/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fac0/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fac0/lottie.json
Blood,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa78/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa78/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa78/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fa78/lottie.json
Microbe,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a0/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a0/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a0/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9a0/lottie.json
Eyes,https://fonts.gstatic.com/s/e/notoemoji/latest/1f440/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f440/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f440/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f440/lottie.json
Eye,https://fonts.gstatic.com/s/e/notoemoji/latest/1f441_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f441_fe0f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f441_fe0f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f441_fe0f/lottie.json
Biting-lip,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae6/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae6/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae6/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae6/lottie.json
Leg-mechanical,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9bf/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9bf/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9bf/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9bf/lottie.json
Arm-mechanical,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9be/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9be/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9be/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9be/lottie.json
Muscle,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa/lottie.json
Muscle,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fb/lottie.json
Muscle,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fc/lottie.json
Muscle,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fd/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fd/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fd/lottie.json
Muscle,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fe/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fe/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fe/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3fe/lottie.json
Muscle,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3ff/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3ff/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3ff/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4aa_1f3ff/lottie.json
Clap,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f/lottie.json
Clap,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fb/lottie.json
Clap,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fc/lottie.json
Clap,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fd/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fd/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fd/lottie.json
Clap,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fe/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fe/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fe/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3fe/lottie.json
Clap,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3ff/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3ff/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3ff/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44f_1f3ff/lottie.json
Thumbs-up,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d/lottie.json
Thumbs-up,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fb/lottie.json
Thumbs-up,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fc/lottie.json
Thumbs-up,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fd/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fd/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fd/lottie.json
Thumbs-up,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fe/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fe/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fe/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3fe/lottie.json
Thumbs-up,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3ff/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3ff/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3ff/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44d_1f3ff/lottie.json
Thumbs-down,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e/lottie.json
Thumbs-down,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fb/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fb/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fb/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fb/lottie.json
Thumbs-down,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fc/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fc/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fc/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fc/lottie.json
Thumbs-down,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fd/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fd/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fd/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fd/lottie.json
Thumbs-down,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fe/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fe/512.gif,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fe/512.webp,https://fonts.gstatic.com/s/e/notoemoji/latest/1f44e_1f3fe/lottie.json
